seed,family,number_of_items,capacity,weights,values,greedy_value,optimal_value,failure,relative_gap
783,independent,20,234,"(36, 14, 30, 18, 13, 37, 46, 36, 5, 42, 9, 20, 17, 27, 47, 6, 35, 4, 26, 1)","(77, 26, 52, 95, 14, 80, 14, 22, 82, 32, 61, 28, 57, 23, 23, 62, 36, 4, 29, 90)",753,753,False,0.0
784,independent,20,257,"(28, 3, 16, 42, 22, 31, 28, 9, 16, 38, 26, 25, 43, 40, 25, 47, 29, 9, 31, 6)","(78, 40, 40, 38, 62, 48, 43, 4, 12, 44, 91, 22, 85, 99, 71, 54, 41, 85, 37, 65)",764,764,False,0.0
785,independent,20,256,"(33, 12, 45, 10, 38, 25, 18, 17, 42, 47, 5, 4, 26, 26, 28, 36, 32, 26, 10, 31)","(13, 51, 4, 91, 77, 17, 52, 99, 90, 33, 22, 16, 84, 33, 65, 61, 64, 53, 73, 72)",801,810,True,0.011111111111111112
786,independent,20,236,"(24, 46, 42, 11, 47, 6, 21, 44, 11, 37, 20, 2, 20, 26, 12, 1, 38, 31, 30, 2)","(7, 36, 28, 75, 83, 14, 15, 71, 18, 17, 69, 87, 69, 47, 17, 62, 28, 29, 27, 69)",710,710,False,0.0
787,independent,20,267,"(20, 41, 10, 40, 17, 42, 32, 43, 27, 1, 26, 39, 6, 47, 34, 25, 23, 20, 5, 36)","(62, 64, 48, 12, 96, 81, 23, 31, 75, 4, 100, 78, 90, 58, 54, 42, 37, 87, 20, 6)",820,820,False,0.0
788,independent,20,260,"(38, 1, 12, 45, 34, 41, 21, 41, 26, 28, 37, 5, 2, 3, 34, 4, 24, 28, 50, 47)","(62, 46, 84, 18, 26, 21, 82, 32, 30, 97, 98, 30, 76, 46, 81, 74, 83, 70, 22, 52)",929,929,False,0.0
789,independent,20,275,"(31, 41, 32, 26, 20, 20, 34, 39, 47, 23, 20, 42, 18, 15, 30, 14, 33, 12, 47, 6)","(91, 5, 18, 69, 68, 75, 27, 43, 39, 39, 47, 25, 71, 49, 80, 46, 95, 86, 54, 76)",892,892,False,0.0
790,independent,20,287,"(41, 19, 48, 32, 38, 17, 3, 19, 18, 8, 30, 41, 11, 37, 47, 13, 32, 32, 49, 39)","(93, 58, 11, 72, 18, 74, 35, 5, 43, 66, 7, 93, 94, 82, 97, 19, 25, 36, 20, 53)",826,826,False,0.0
791,independent,20,271,"(44, 39, 14, 11, 34, 22, 15, 43, 19, 10, 34, 29, 42, 37, 1, 47, 25, 41, 31, 4)","(27, 2, 22, 53, 4, 37, 78, 35, 22, 34, 72, 72, 10, 44, 8, 75, 25, 6, 38, 96)",629,638,True,0.014106583072100314
792,independent,20,286,"(37, 50, 28, 46, 28, 9, 6, 22, 37, 14, 31, 4, 33, 31, 7, 48, 24, 45, 50, 23)","(67, 97, 66, 14, 66, 9, 73, 26, 13, 41, 43, 94, 29, 65, 38, 59, 42, 37, 74, 37)",729,729,False,0.0
793,independent,20,322,"(40, 18, 35, 45, 17, 38, 13, 44, 42, 36, 36, 36, 37, 36, 43, 45, 42, 24, 10, 6)","(96, 13, 4, 58, 59, 25, 50, 59, 13, 48, 62, 13, 98, 76, 45, 58, 79, 6, 15, 8)",650,652,True,0.003067484662576687
794,independent,20,260,"(20, 34, 20, 27, 3, 40, 16, 46, 38, 13, 36, 18, 24, 12, 21, 23, 24, 40, 46, 20)","(21, 12, 54, 9, 1, 83, 45, 3, 13, 10, 97, 91, 78, 5, 76, 76, 95, 19, 14, 97)",803,803,False,0.0
795,independent,20,223,"(26, 32, 19, 50, 22, 13, 2, 9, 25, 14, 2, 45, 3, 42, 26, 49, 15, 26, 3, 23)","(59, 22, 40, 26, 31, 77, 55, 21, 7, 71, 96, 57, 85, 61, 97, 86, 61, 77, 95, 77)",972,976,True,0.004098360655737705
796,independent,20,250,"(36, 31, 40, 28, 29, 31, 4, 39, 27, 1, 4, 48, 21, 19, 6, 28, 12, 17, 43, 37)","(57, 69, 50, 56, 67, 3, 81, 58, 98, 76, 97, 92, 12, 65, 34, 36, 2, 62, 42, 78)",840,854,True,0.01639344262295082
797,independent,20,195,"(39, 9, 31, 31, 1, 18, 44, 8, 21, 22, 4, 7, 13, 4, 19, 22, 30, 12, 21, 34)","(51, 11, 75, 65, 82, 46, 63, 80, 97, 66, 70, 98, 25, 100, 52, 16, 58, 24, 78, 43)",909,913,True,0.004381161007667032
798,independent,20,244,"(27, 28, 27, 18, 6, 35, 32, 12, 22, 15, 18, 5, 12, 50, 41, 35, 24, 35, 32, 14)","(36, 6, 30, 59, 92, 98, 19, 76, 41, 48, 36, 41, 26, 70, 5, 6, 29, 76, 40, 38)",701,701,False,0.0
799,independent,20,203,"(13, 25, 1, 12, 2, 1, 24, 47, 9, 44, 5, 40, 35, 1, 37, 45, 7, 12, 24, 22)","(83, 61, 86, 51, 23, 7, 59, 46, 64, 74, 87, 53, 2, 99, 50, 6, 96, 94, 46, 53)",983,983,False,0.0
800,independent,20,280,"(43, 38, 31, 50, 21, 3, 14, 14, 35, 36, 28, 23, 21, 3, 11, 37, 48, 46, 45, 12)","(64, 7, 58, 66, 91, 64, 79, 8, 19, 45, 23, 39, 45, 22, 59, 29, 13, 1, 66, 92)",745,745,False,0.0
801,independent,20,268,"(7, 23, 50, 7, 40, 9, 34, 31, 41, 20, 38, 7, 11, 18, 34, 39, 38, 29, 34, 26)","(27, 15, 64, 64, 11, 43, 27, 20, 89, 90, 37, 98, 43, 81, 79, 92, 64, 38, 50, 72)",842,842,False,0.0
802,independent,20,332,"(36, 36, 21, 12, 23, 49, 25, 36, 49, 50, 35, 11, 34, 50, 21, 34, 31, 50, 27, 35)","(20, 45, 40, 85, 86, 61, 9, 95, 92, 63, 66, 65, 7, 42, 68, 11, 100, 9, 12, 31)",805,805,False,0.0
803,independent,20,265,"(7, 32, 27, 16, 10, 15, 38, 36, 48, 10, 10, 2, 25, 38, 25, 50, 47, 49, 29, 16)","(24, 68, 15, 96, 31, 78, 19, 2, 8, 65, 45, 1, 95, 26, 60, 89, 43, 88, 57, 44)",752,783,True,0.03959131545338442
804,independent,20,259,"(31, 30, 22, 5, 50, 24, 3, 22, 2, 34, 49, 27, 40, 5, 36, 29, 12, 37, 27, 33)","(88, 12, 3, 31, 22, 98, 77, 47, 87, 25, 67, 74, 18, 83, 91, 5, 5, 46, 48, 77)",847,847,False,0.0
805,independent,20,236,"(32, 5, 18, 30, 47, 37, 48, 29, 18, 6, 29, 29, 22, 27, 16, 13, 12, 37, 1, 17)","(29, 91, 8, 60, 93, 44, 90, 63, 93, 100, 64, 87, 62, 87, 25, 43, 87, 29, 32, 25)",869,869,False,0.0
806,independent,20,204,"(30, 37, 35, 40, 15, 6, 31, 27, 16, 34, 15, 5, 1, 47, 5, 4, 8, 8, 36, 9)","(2, 39, 41, 39, 60, 64, 45, 33, 13, 8, 25, 9, 26, 53, 67, 43, 25, 15, 67, 33)",525,544,True,0.034926470588235295
807,independent,20,264,"(24, 7, 11, 20, 36, 45, 11, 7, 9, 23, 16, 35, 15, 46, 43, 26, 47, 32, 32, 43)","(95, 98, 30, 23, 20, 6, 50, 79, 58, 69, 100, 42, 18, 100, 54, 96, 4, 29, 46, 24)",875,881,True,0.00681044267877412
808,independent,20,260,"(24, 42, 47, 29, 49, 23, 32, 16, 41, 1, 5, 49, 3, 7, 14, 18, 41, 44, 33, 3)","(58, 37, 17, 98, 31, 50, 100, 69, 24, 35, 90, 46, 75, 77, 67, 73, 10, 76, 5, 71)",963,963,False,0.0
809,independent,20,270,"(4, 12, 20, 30, 29, 3, 12, 2, 49, 13, 21, 37, 22, 17, 48, 39, 39, 49, 48, 46)","(49, 77, 84, 32, 87, 35, 47, 29, 64, 3, 9, 96, 21, 82, 2, 13, 22, 8, 66, 8)",748,748,False,0.0
810,independent,20,301,"(46, 30, 11, 17, 42, 5, 29, 33, 48, 46, 49, 10, 41, 40, 48, 3, 16, 10, 47, 31)","(74, 6, 83, 27, 56, 30, 37, 61, 54, 47, 6, 61, 29, 34, 9, 52, 31, 73, 92, 79)",756,756,False,0.0
811,independent,20,250,"(6, 34, 28, 16, 7, 22, 31, 38, 16, 5, 27, 43, 3, 19, 33, 32, 19, 40, 47, 33)","(23, 68, 5, 6, 72, 34, 41, 38, 32, 49, 13, 14, 43, 31, 50, 13, 7, 71, 89, 12)",568,572,True,0.006993006993006993
812,independent,20,272,"(3, 40, 19, 42, 19, 13, 45, 14, 25, 33, 50, 39, 5, 34, 50, 13, 47, 9, 33, 11)","(51, 92, 46, 98, 28, 29, 54, 10, 47, 43, 47, 70, 41, 37, 13, 31, 39, 33, 100, 29)",695,695,False,0.0
813,independent,20,225,"(9, 39, 39, 25, 11, 35, 2, 16, 19, 21, 4, 41, 15, 11, 18, 2, 44, 47, 45, 7)","(3, 95, 50, 34, 3, 44, 51, 91, 11, 35, 31, 82, 70, 2, 55, 4, 94, 92, 62, 92)",703,713,True,0.014025245441795231
814,independent,20,254,"(39, 9, 41, 22, 27, 34, 6, 29, 28, 18, 13, 4, 29, 45, 33, 14, 15, 27, 37, 38)","(18, 32, 1, 22, 24, 57, 67, 82, 95, 53, 87, 38, 50, 49, 57, 27, 1, 62, 13, 93)",743,750,True,0.009333333333333334
815,independent,20,216,"(1, 3, 20, 31, 34, 6, 46, 13, 17, 12, 23, 4, 40, 12, 10, 49, 50, 29, 23, 10)","(37, 79, 44, 16, 73, 83, 27, 100, 53, 7, 58, 33, 69, 39, 14, 89, 34, 62, 34, 23)",753,753,False,0.0
816,independent,20,255,"(11, 7, 31, 4, 24, 18, 25, 42, 47, 21, 48, 28, 40, 21, 9, 24, 19, 12, 40, 39)","(78, 53, 12, 40, 25, 78, 28, 73, 16, 23, 97, 20, 6, 63, 5, 30, 69, 47, 56, 37)",689,689,False,0.0
817,independent,20,213,"(9, 21, 13, 43, 38, 17, 30, 3, 5, 11, 36, 23, 27, 29, 6, 30, 4, 46, 23, 12)","(78, 45, 33, 76, 39, 88, 26, 19, 17, 49, 66, 14, 55, 24, 97, 84, 44, 11, 33, 92)",767,788,True,0.0266497461928934
818,independent,20,268,"(31, 21, 32, 5, 30, 37, 28, 50, 17, 16, 49, 8, 43, 50, 16, 25, 12, 44, 7, 14)","(69, 69, 99, 69, 6, 51, 24, 3, 34, 67, 52, 34, 85, 72, 91, 10, 49, 76, 64, 67)",873,873,False,0.0
819,independent,20,302,"(24, 9, 23, 45, 38, 47, 20, 14, 47, 30, 28, 13, 31, 27, 30, 43, 37, 48, 18, 33)","(22, 38, 17, 37, 35, 44, 75, 66, 34, 64, 62, 90, 88, 50, 44, 65, 31, 29, 75, 53)",770,770,False,0.0
820,independent,20,204,"(14, 34, 8, 15, 17, 4, 14, 5, 42, 23, 24, 3, 43, 41, 16, 29, 12, 28, 26, 11)","(44, 63, 25, 98, 73, 16, 44, 65, 39, 6, 59, 80, 72, 55, 34, 14, 69, 5, 36, 37)",743,745,True,0.0026845637583892616
821,independent,20,284,"(37, 32, 49, 15, 7, 41, 44, 18, 46, 29, 47, 13, 46, 48, 1, 27, 1, 1, 34, 32)","(84, 39, 47, 13, 52, 92, 72, 35, 46, 43, 40, 44, 36, 15, 49, 88, 68, 13, 49, 3)",702,715,True,0.01818181818181818
822,independent,20,290,"(8, 21, 47, 19, 48, 43, 40, 28, 44, 2, 39, 12, 16, 21, 33, 26, 29, 42, 36, 25)","(52, 21, 58, 55, 97, 12, 28, 75, 92, 37, 79, 79, 82, 16, 53, 18, 17, 81, 68, 26)",755,771,True,0.020752269779507133
823,independent,20,286,"(22, 16, 6, 50, 50, 13, 24, 38, 45, 40, 44, 17, 50, 14, 7, 46, 42, 4, 37, 7)","(77, 21, 97, 70, 46, 27, 74, 24, 38, 83, 7, 42, 50, 36, 31, 22, 14, 17, 21, 29)",654,654,False,0.0
824,independent,20,299,"(42, 49, 35, 3, 4, 49, 5, 35, 44, 17, 39, 18, 35, 5, 23, 47, 43, 50, 19, 36)","(98, 19, 45, 19, 89, 2, 28, 30, 12, 99, 23, 33, 53, 33, 51, 54, 1, 14, 77, 31)",710,710,False,0.0
825,independent,20,214,"(18, 48, 37, 41, 14, 13, 8, 22, 24, 17, 19, 20, 15, 32, 5, 14, 19, 33, 29, 1)","(83, 38, 15, 95, 77, 5, 76, 76, 100, 87, 37, 2, 34, 68, 16, 9, 22, 4, 51, 38)",759,771,True,0.01556420233463035
826,independent,20,202,"(36, 17, 23, 13, 1, 38, 15, 21, 9, 42, 24, 22, 11, 6, 14, 9, 31, 32, 11, 29)","(82, 62, 19, 80, 90, 17, 33, 30, 17, 68, 47, 66, 44, 57, 84, 71, 35, 32, 67, 61)",814,828,True,0.016908212560386472
827,independent,20,256,"(23, 32, 3, 32, 6, 26, 38, 34, 27, 24, 28, 20, 14, 47, 22, 14, 27, 14, 31, 49)","(36, 79, 68, 62, 51, 54, 11, 6, 29, 11, 56, 54, 96, 1, 4, 41, 12, 27, 52, 95)",683,708,True,0.03531073446327684
828,independent,20,237,"(13, 47, 15, 9, 24, 46, 27, 16, 3, 21, 8, 33, 41, 16, 25, 5, 46, 28, 47, 4)","(19, 11, 74, 91, 65, 48, 57, 59, 15, 22, 70, 9, 91, 90, 50, 15, 7, 43, 42, 6)",745,745,False,0.0
829,independent,20,276,"(14, 31, 38, 20, 33, 34, 25, 34, 17, 17, 36, 5, 44, 24, 14, 29, 20, 47, 45, 24)","(39, 25, 3, 79, 6, 99, 75, 11, 72, 52, 9, 67, 92, 92, 91, 36, 3, 62, 13, 80)",874,874,False,0.0
830,independent,20,288,"(7, 49, 18, 29, 47, 41, 16, 7, 34, 19, 20, 8, 48, 18, 30, 23, 32, 36, 49, 46)","(89, 30, 35, 83, 3, 85, 53, 81, 86, 53, 93, 58, 36, 35, 72, 91, 25, 81, 63, 74)",960,960,False,0.0
831,independent,20,248,"(11, 26, 10, 10, 33, 10, 15, 27, 7, 37, 36, 4, 6, 39, 50, 34, 24, 48, 50, 18)","(45, 81, 4, 30, 94, 84, 2, 62, 94, 56, 13, 84, 24, 81, 41, 90, 89, 13, 51, 6)",862,862,False,0.0
832,independent,20,298,"(47, 35, 33, 15, 39, 50, 8, 31, 22, 33, 35, 21, 11, 21, 40, 40, 12, 23, 38, 42)","(84, 44, 73, 50, 49, 99, 20, 77, 16, 55, 17, 14, 62, 32, 29, 72, 53, 30, 6, 94)",684,687,True,0.004366812227074236
833,independent,20,230,"(37, 19, 37, 7, 32, 43, 10, 20, 3, 25, 11, 45, 36, 8, 11, 18, 46, 32, 15, 5)","(79, 46, 22, 93, 64, 53, 63, 35, 48, 1, 78, 73, 25, 8, 34, 56, 84, 27, 24, 59)",747,747,False,0.0
834,independent,20,272,"(19, 15, 12, 8, 46, 50, 2, 32, 39, 26, 32, 44, 20, 31, 39, 36, 26, 6, 43, 19)","(26, 74, 72, 97, 40, 4, 87, 56, 31, 60, 83, 78, 61, 50, 84, 85, 30, 95, 87, 77)",962,962,False,0.0
835,independent,20,330,"(40, 46, 45, 24, 44, 22, 38, 20, 27, 47, 28, 8, 20, 49, 48, 7, 45, 28, 41, 34)","(82, 97, 28, 16, 81, 83, 76, 59, 76, 88, 97, 82, 70, 81, 91, 4, 12, 13, 43, 33)",833,847,True,0.01652892561983471
836,independent,20,268,"(27, 36, 41, 7, 5, 33, 28, 2, 30, 11, 16, 37, 31, 32, 23, 37, 36, 11, 47, 45)","(3, 89, 90, 2, 16, 45, 32, 89, 90, 12, 20, 54, 6, 86, 15, 12, 10, 48, 61, 91)",685,685,False,0.0
837,independent,20,264,"(36, 29, 37, 38, 16, 40, 8, 49, 38, 11, 42, 14, 11, 16, 37, 43, 25, 2, 34, 3)","(34, 15, 33, 18, 52, 67, 2, 60, 15, 71, 61, 72, 59, 84, 57, 55, 74, 69, 19, 68)",789,789,False,0.0
838,independent,20,264,"(33, 21, 46, 5, 29, 46, 40, 18, 22, 16, 49, 44, 38, 1, 8, 16, 27, 34, 9, 27)","(75, 75, 37, 66, 74, 51, 36, 62, 89, 1, 65, 57, 76, 14, 28, 24, 22, 82, 30, 65)",760,760,False,0.0
839,independent,20,272,"(40, 18, 14, 43, 15, 1, 31, 33, 2, 21, 50, 6, 44, 31, 24, 28, 38, 45, 48, 13)","(15, 82, 30, 52, 80, 40, 2, 2, 91, 6, 80, 26, 94, 84, 63, 87, 56, 95, 32, 40)",818,838,True,0.02386634844868735
840,independent,20,258,"(14, 30, 30, 23, 46, 33, 31, 50, 2, 5, 12, 28, 49, 15, 31, 7, 18, 28, 40, 25)","(53, 71, 59, 29, 14, 49, 36, 15, 64, 44, 96, 69, 67, 68, 63, 20, 66, 57, 91, 17)",791,801,True,0.012484394506866416
841,independent,20,330,"(37, 45, 25, 37, 34, 41, 42, 29, 43, 38, 39, 21, 43, 33, 33, 27, 47, 20, 5, 21)","(85, 77, 28, 28, 49, 87, 81, 53, 67, 84, 91, 98, 86, 15, 61, 18, 54, 34, 15, 1)",741,741,False,0.0
842,independent,20,202,"(5, 12, 6, 41, 6, 6, 7, 48, 44, 9, 18, 30, 14, 22, 42, 13, 30, 13, 16, 23)","(63, 73, 44, 80, 54, 14, 13, 95, 94, 66, 33, 38, 42, 97, 27, 52, 65, 91, 35, 83)",825,827,True,0.0024183796856106408
843,independent,20,287,"(43, 34, 46, 46, 27, 35, 10, 19, 25, 10, 6, 13, 43, 7, 22, 44, 29, 36, 33, 46)","(65, 3, 98, 100, 72, 43, 59, 39, 18, 27, 63, 32, 95, 84, 56, 61, 44, 48, 35, 11)",769,773,True,0.00517464424320828
844,independent,20,294,"(42, 34, 15, 49, 39, 33, 23, 38, 21, 45, 20, 1, 18, 33, 8, 41, 42, 11, 41, 34)","(95, 69, 14, 77, 35, 55, 80, 47, 48, 16, 23, 86, 54, 19, 76, 66, 56, 8, 88, 40)",748,753,True,0.006640106241699867
845,independent,20,252,"(4, 42, 35, 38, 4, 43, 29, 24, 18, 1, 22, 30, 34, 30, 12, 31, 10, 50, 32, 15)","(39, 9, 19, 30, 24, 59, 23, 87, 60, 52, 50, 9, 54, 62, 29, 3, 25, 23, 72, 98)",711,711,False,0.0
846,independent,20,220,"(7, 32, 12, 12, 25, 48, 45, 1, 21, 21, 3, 28, 7, 25, 32, 17, 14, 21, 45, 24)","(16, 21, 33, 19, 61, 15, 28, 48, 7, 36, 15, 100, 17, 70, 87, 100, 44, 96, 16, 66)",753,753,False,0.0
847,independent,20,274,"(25, 12, 50, 20, 7, 49, 32, 36, 22, 42, 13, 6, 22, 38, 23, 31, 35, 27, 34, 24)","(51, 71, 74, 13, 77, 34, 72, 64, 47, 41, 92, 53, 62, 5, 15, 96, 69, 44, 20, 66)",820,820,False,0.0
848,independent,20,238,"(29, 7, 20, 35, 23, 38, 9, 4, 37, 43, 7, 11, 17, 15, 46, 35, 5, 31, 26, 37)","(54, 3, 67, 3, 64, 62, 25, 69, 7, 87, 25, 33, 61, 92, 93, 57, 91, 55, 36, 22)",764,769,True,0.006501950585175552
849,independent,20,220,"(1, 4, 19, 2, 17, 36, 42, 42, 27, 21, 12, 36, 4, 28, 27, 11, 38, 12, 33, 27)","(86, 85, 43, 23, 6, 40, 83, 33, 31, 29, 17, 94, 73, 87, 64, 55, 70, 81, 22, 82)",856,856,False,0.0
850,independent,20,221,"(32, 6, 42, 8, 6, 4, 19, 16, 40, 20, 26, 6, 13, 23, 10, 49, 32, 20, 31, 39)","(58, 67, 57, 37, 100, 47, 80, 56, 45, 100, 77, 82, 22, 99, 71, 97, 11, 28, 55, 45)",935,951,True,0.016824395373291272
851,independent,20,233,"(38, 45, 30, 27, 50, 15, 11, 4, 30, 2, 32, 33, 4, 32, 39, 5, 4, 11, 36, 18)","(52, 40, 54, 83, 29, 97, 73, 91, 46, 57, 90, 93, 32, 3, 71, 27, 58, 31, 54, 20)",857,860,True,0.0034883720930232558
852,independent,20,274,"(40, 28, 32, 24, 39, 16, 18, 34, 22, 15, 46, 10, 6, 24, 45, 46, 29, 23, 8, 43)","(8, 98, 58, 99, 73, 52, 13, 76, 26, 62, 27, 45, 74, 4, 64, 56, 91, 46, 40, 45)",814,814,False,0.0
853,independent,20,226,"(26, 19, 23, 7, 11, 5, 31, 44, 8, 30, 47, 25, 43, 14, 8, 12, 25, 17, 10, 48)","(39, 96, 44, 97, 96, 96, 87, 91, 80, 47, 77, 12, 48, 38, 76, 73, 20, 53, 21, 71)",948,966,True,0.018633540372670808
854,independent,20,263,"(49, 22, 33, 39, 40, 38, 3, 50, 18, 1, 18, 40, 18, 24, 29, 44, 25, 1, 2, 32)","(46, 93, 72, 62, 70, 79, 89, 70, 28, 38, 66, 8, 96, 89, 5, 31, 75, 61, 6, 2)",862,890,True,0.03146067415730337
855,independent,20,274,"(16, 11, 48, 8, 18, 34, 49, 50, 50, 11, 23, 49, 41, 16, 21, 31, 2, 15, 10, 46)","(34, 83, 72, 13, 73, 81, 60, 25, 99, 58, 96, 29, 69, 13, 2, 18, 94, 8, 43, 45)",815,815,False,0.0
856,independent,20,281,"(14, 15, 36, 39, 18, 32, 8, 40, 43, 35, 43, 48, 27, 6, 41, 39, 12, 11, 18, 37)","(99, 99, 6, 20, 72, 54, 49, 28, 33, 6, 9, 9, 80, 92, 58, 75, 40, 58, 30, 23)",834,834,False,0.0
857,independent,20,280,"(31, 45, 43, 31, 47, 30, 46, 19, 21, 14, 42, 17, 7, 44, 2, 46, 11, 28, 34, 1)","(85, 56, 28, 59, 31, 29, 74, 69, 74, 27, 89, 69, 97, 34, 42, 29, 57, 86, 77, 59)",890,905,True,0.016574585635359115
858,independent,20,248,"(34, 6, 11, 44, 30, 12, 9, 15, 40, 42, 43, 25, 24, 10, 24, 45, 27, 26, 4, 26)","(66, 45, 56, 21, 62, 61, 54, 19, 51, 24, 63, 90, 32, 8, 8, 43, 46, 87, 87, 4)",736,737,True,0.0013568521031207597
859,independent,20,242,"(37, 8, 41, 4, 9, 30, 7, 17, 11, 50, 43, 17, 39, 31, 37, 3, 26, 3, 34, 36)","(29, 11, 80, 62, 76, 97, 100, 1, 53, 41, 72, 59, 90, 34, 98, 21, 41, 24, 34, 70)",830,830,False,0.0
860,independent,20,213,"(9, 43, 6, 23, 40, 19, 37, 40, 15, 10, 38, 17, 11, 11, 48, 2, 1, 7, 40, 9)","(18, 11, 69, 67, 93, 89, 70, 61, 78, 69, 89, 78, 50, 95, 67, 69, 94, 29, 94, 32)",1002,1006,True,0.003976143141153081
861,independent,20,292,"(29, 44, 2, 50, 47, 42, 6, 39, 27, 5, 50, 44, 19, 38, 16, 43, 25, 13, 21, 25)","(58, 7, 17, 19, 58, 7, 17, 98, 58, 37, 57, 35, 67, 18, 11, 7, 82, 31, 48, 82)",664,664,False,0.0
862,independent,20,270,"(37, 14, 33, 9, 33, 49, 14, 21, 19, 35, 44, 13, 22, 15, 19, 50, 14, 50, 37, 13)","(96, 81, 10, 18, 81, 12, 33, 58, 22, 84, 52, 71, 64, 9, 22, 65, 36, 17, 40, 77)",751,751,False,0.0
863,independent,20,268,"(38, 35, 28, 37, 42, 15, 35, 2, 35, 31, 43, 14, 19, 2, 25, 20, 40, 25, 15, 34)","(36, 93, 83, 37, 10, 28, 31, 2, 100, 41, 24, 26, 51, 67, 79, 20, 59, 14, 31, 24)",660,660,False,0.0
864,independent,20,223,"(20, 2, 44, 10, 41, 1, 23, 18, 25, 12, 39, 13, 36, 14, 9, 16, 31, 41, 18, 33)","(62, 45, 26, 99, 12, 17, 78, 37, 73, 11, 37, 92, 68, 97, 3, 43, 36, 66, 80, 46)",805,820,True,0.018292682926829267
865,independent,20,236,"(26, 36, 29, 2, 2, 29, 9, 23, 31, 49, 15, 43, 42, 50, 22, 18, 15, 9, 16, 5)","(66, 4, 83, 36, 96, 74, 83, 26, 75, 93, 32, 54, 62, 91, 91, 90, 22, 60, 75, 66)",949,954,True,0.005241090146750524
866,independent,20,240,"(8, 2, 23, 25, 23, 5, 13, 45, 49, 43, 43, 22, 2, 18, 48, 41, 26, 27, 9, 8)","(26, 19, 2, 13, 29, 90, 89, 56, 46, 59, 35, 81, 38, 29, 40, 8, 13, 7, 68, 24)",621,630,True,0.014285714285714285
867,independent,20,303,"(50, 41, 23, 14, 33, 18, 47, 3, 49, 44, 13, 38, 23, 22, 35, 46, 27, 6, 39, 35)","(18, 59, 99, 77, 34, 3, 33, 63, 84, 71, 35, 22, 66, 56, 49, 65, 2, 73, 10, 57)",743,764,True,0.0274869109947644
868,independent,20,231,"(26, 22, 33, 5, 32, 2, 47, 5, 7, 28, 33, 23, 30, 41, 3, 44, 27, 5, 10, 39)","(19, 72, 2, 28, 26, 82, 23, 63, 78, 88, 34, 80, 95, 97, 3, 15, 81, 62, 89, 58)",918,934,True,0.017130620985010708
869,independent,20,201,"(27, 26, 40, 30, 1, 7, 31, 8, 27, 23, 8, 3, 21, 20, 31, 2, 19, 14, 26, 38)","(87, 31, 30, 69, 23, 1, 24, 49, 81, 72, 32, 100, 41, 73, 38, 98, 35, 23, 13, 42)",761,763,True,0.002621231979030144
870,independent,20,294,"(16, 29, 24, 39, 26, 39, 13, 42, 32, 47, 24, 29, 8, 33, 14, 25, 26, 38, 49, 35)","(58, 5, 38, 41, 30, 59, 62, 50, 3, 69, 95, 9, 27, 78, 18, 85, 81, 13, 59, 79)",731,731,False,0.0
871,independent,20,266,"(23, 8, 47, 21, 45, 24, 48, 26, 44, 44, 33, 33, 5, 3, 37, 19, 24, 2, 2, 44)","(72, 58, 14, 34, 36, 97, 20, 44, 59, 82, 58, 96, 44, 66, 85, 94, 17, 80, 37, 69)",913,914,True,0.0010940919037199124
872,independent,20,267,"(36, 9, 28, 43, 50, 15, 45, 37, 18, 8, 32, 44, 38, 12, 36, 4, 14, 31, 24, 10)","(62, 50, 63, 76, 81, 1, 63, 83, 29, 9, 53, 21, 35, 73, 53, 50, 86, 98, 3, 84)",787,787,False,0.0
873,independent,20,252,"(10, 37, 20, 24, 2, 34, 1, 18, 20, 29, 21, 48, 6, 45, 45, 6, 45, 44, 17, 32)","(86, 94, 81, 48, 46, 53, 97, 27, 26, 34, 48, 71, 52, 89, 24, 71, 83, 94, 6, 39)",859,859,False,0.0
874,independent,20,198,"(34, 23, 2, 9, 6, 22, 33, 13, 37, 18, 42, 34, 7, 2, 43, 7, 24, 2, 20, 19)","(22, 47, 11, 49, 77, 2, 14, 52, 13, 64, 3, 86, 16, 41, 67, 27, 77, 94, 68, 20)",729,733,True,0.005457025920873124
875,independent,20,244,"(33, 48, 27, 15, 31, 23, 30, 29, 8, 3, 12, 3, 39, 30, 35, 7, 2, 37, 45, 30)","(34, 43, 79, 78, 10, 90, 69, 29, 93, 79, 98, 82, 10, 86, 33, 10, 19, 89, 82, 83)",955,968,True,0.013429752066115703
876,independent,20,238,"(46, 47, 30, 3, 6, 2, 48, 20, 32, 33, 32, 26, 47, 46, 9, 2, 18, 1, 6, 22)","(3, 34, 54, 11, 72, 26, 74, 73, 17, 9, 47, 58, 25, 64, 52, 100, 2, 61, 18, 81)",729,744,True,0.020161290322580645
877,independent,20,206,"(15, 12, 17, 39, 1, 24, 48, 31, 13, 1, 11, 12, 37, 43, 21, 9, 7, 43, 17, 11)","(56, 62, 79, 75, 58, 62, 5, 19, 38, 65, 66, 48, 63, 35, 11, 72, 76, 80, 56, 99)",912,918,True,0.006535947712418301
878,independent,20,268,"(35, 19, 22, 27, 35, 15, 43, 6, 22, 46, 24, 42, 13, 5, 35, 32, 41, 24, 10, 39)","(73, 100, 51, 12, 22, 73, 33, 68, 52, 19, 37, 99, 8, 31, 58, 47, 93, 35, 58, 55)",764,770,True,0.007792207792207792
